ACEGUA;0;0;0;2;0;0;0;0;3;0;0;0;0;0;0
AGUA SANTA;1;1;0;3;0;0;0;0;2;1;0;0;0;0;1
AGUDO;0;0;0;3;1;0;0;0;1;0;0;0;0;0;0
AJURICABA;0;0;0;1;0;0;0;0;5;0;0;0;0;0;0
ALECRIM;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0
ALEGRETE;2;2;0;74;9;0;8;0;28;3;7;6;0;0;2
ALEGRIA;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
ALMIRANTE TAMANDARE DO SUL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ALPESTRE;1;1;0;2;2;0;0;0;1;0;1;0;0;0;1
ALTO ALEGRE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ALTO FELIZ;0;0;0;8;0;0;0;0;1;0;0;0;0;0;1
ALVORADA;2;2;0;141;2;12;118;16;115;11;35;51;0;0;2
AMARAL FERRADOR;0;0;0;2;1;0;0;0;1;0;0;0;0;0;0
AMETISTA DO SUL;0;0;0;4;1;0;0;0;1;1;0;1;0;0;0
ANDRE DA ROCHA;0;0;0;3;1;1;0;0;0;0;0;0;0;0;0
ANTA GORDA;0;0;0;3;0;0;0;0;0;1;2;0;0;0;0
ANTONIO PRADO;0;0;0;4;0;0;0;0;6;0;1;1;0;0;0
ARAMBARE;0;0;0;4;1;0;1;0;2;0;0;0;0;0;0
ARARICA;0;0;0;8;3;1;0;1;4;0;1;0;0;0;0
ARATIBA;0;0;0;3;0;0;0;0;2;0;0;0;0;0;0
ARROIO DO MEIO;0;0;0;14;0;0;2;0;16;0;10;1;0;0;0
ARROIO DO PADRE;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
ARROIO DO SAL;0;0;0;9;0;4;0;0;10;0;1;1;0;0;0
ARROIO DO TIGRE;0;0;0;5;0;0;0;0;8;1;1;3;0;0;0
ARROIO DOS RATOS;0;0;0;7;1;0;0;0;2;1;3;6;0;0;0
ARROIO GRANDE;0;0;0;12;0;0;0;0;7;1;1;1;0;0;0
ARVOREZINHA;0;0;0;11;0;0;1;0;1;1;2;0;0;0;0
AUGUSTO PESTANA;0;0;0;4;0;0;0;1;5;0;0;0;0;0;0
AUREA;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
BAGE;1;1;0;80;15;2;21;0;70;4;24;14;0;0;2
BALNEARIO PINHAL;0;0;0;17;1;0;2;0;8;0;3;1;0;0;0
BARAO;0;0;0;3;0;0;0;0;8;0;0;0;0;0;0
BARAO DE COTEGIPE;0;0;0;3;1;0;0;0;4;0;0;0;0;0;0
BARAO DO TRIUNFO;0;0;0;5;0;0;1;0;2;1;0;0;0;0;0
BARRA DO GUARITA;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0
BARRA DO QUARAI;0;0;0;1;0;0;1;0;2;0;1;0;0;0;0
BARRA DO RIBEIRO;1;1;0;10;3;0;0;0;8;0;3;1;0;0;1
BARRA DO RIO AZUL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BARRA FUNDA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BARRACAO;0;0;0;3;2;0;0;0;2;0;0;0;0;0;0
BARROS CASSAL;1;1;0;4;3;1;0;0;0;0;1;0;0;0;1
BENJAMIN CONSTANT DO SUL;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1
BENTO GONCALVES;2;2;0;96;1;13;18;0;116;5;23;14;0;0;2
BOA VISTA DAS MISSOES;0;0;0;2;0;0;0;0;1;0;0;0;0;0;1
BOA VISTA DO BURICA;0;0;0;1;0;0;0;0;3;0;0;1;0;0;0
BOA VISTA DO CADEADO;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0
BOA VISTA DO INCRA;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0
BOA VISTA DO SUL;0;0;0;2;0;0;0;0;3;0;0;0;0;0;0
BOM JESUS;0;0;0;7;1;0;0;0;2;4;2;6;0;0;0
BOM PRINCIPIO;1;1;0;3;0;0;0;1;11;0;3;0;0;0;1
BOM PROGRESSO;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0
BOM RETIRO DO SUL;0;0;0;2;0;0;0;0;5;0;4;1;0;0;0
BOQUEIRAO DO LEAO;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0
BOSSOROCA;0;0;0;2;0;0;0;0;3;0;2;2;0;0;0
BOZANO;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0
BRAGA;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0
BROCHIER;0;0;0;1;0;0;0;0;3;0;1;1;0;0;0
BUTIA;1;1;0;10;1;2;1;0;8;0;5;1;0;0;1
CACAPAVA DO SUL;0;0;0;20;2;2;1;0;13;7;16;4;0;0;0
CACEQUI;0;0;0;11;5;0;0;0;7;1;1;0;0;0;0
CACHOEIRA DO SUL;0;0;0;63;5;4;5;0;24;2;17;18;0;0;0
CACHOEIRINHA;1;1;0;150;0;13;51;1;110;7;7;16;0;0;1
CACIQUE DOBLE;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1
CAIBATE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CAICARA;0;0;0;4;0;1;0;0;1;1;0;0;0;0;0
CAMAQUA;1;1;1;49;1;2;3;0;29;4;10;9;1;0;2
CAMARGO;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
CAMBARA DO SUL;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
CAMPESTRE DA SERRA;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
CAMPINA DAS MISSOES;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
CAMPINAS DO SUL;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
CAMPO BOM;0;0;0;58;0;6;15;2;49;0;12;11;0;0;0
CAMPO NOVO;0;0;0;7;0;0;0;0;2;1;2;1;0;0;0
CAMPOS BORGES;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
CANDELARIA;0;0;0;21;4;0;0;0;10;2;0;4;0;0;0
CANDIDO GODOI;0;0;0;2;0;0;0;0;1;1;0;0;0;0;0
CANDIOTA;1;1;0;5;2;0;0;0;8;1;0;0;0;0;1
CANELA;0;0;0;50;0;1;2;0;59;4;11;6;0;0;0
CANGUCU;0;0;0;35;5;0;1;0;19;2;0;1;0;0;0
CANOAS;3;3;0;410;0;32;154;20;312;14;54;58;0;0;3
CANUDOS DO VALE;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
CAPAO BONITO DO SUL;0;0;0;2;1;0;0;0;1;0;0;0;0;0;0
CAPAO DA CANOA;1;1;0;57;0;4;5;1;43;2;3;10;0;0;1
CAPAO DO CIPO;0;0;0;9;2;0;0;0;0;0;0;0;0;0;0
CAPAO DO LEAO;0;0;0;10;5;1;2;1;5;0;3;2;0;0;0
CAPELA DE SANTANA;0;0;0;5;2;0;3;0;5;0;1;1;0;0;0
CAPITAO;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0
CAPIVARI DO SUL;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0
CARAA;0;0;0;1;1;0;0;0;2;0;0;0;0;0;0
CARAZINHO;0;0;0;57;0;6;3;0;34;4;5;9;0;0;0
CARLOS BARBOSA;0;0;0;11;0;0;0;0;28;1;6;4;0;0;0
CARLOS GOMES;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1
CASCA;0;0;0;2;0;1;0;0;8;1;2;3;0;0;0
CASEIROS;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
CATUIPE;0;0;0;5;0;0;0;0;2;1;1;0;0;0;0
CAXIAS DO SUL;4;4;1;394;2;70;118;25;364;16;23;19;1;0;5
CENTENARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CERRITO;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
CERRO BRANCO;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0
CERRO GRANDE;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0
CERRO GRANDE DO SUL;0;0;0;2;0;0;1;0;1;0;0;0;0;0;0
CERRO LARGO;1;1;0;5;0;0;0;0;7;2;5;3;0;0;1
CHAPADA;0;0;0;5;0;0;1;0;5;0;0;0;0;0;0
CHARQUEADAS;0;0;0;16;0;1;0;0;13;1;20;22;0;0;0
CHARRUA;0;0;0;6;0;0;0;0;1;0;0;0;0;0;0
CHIAPETTA;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0
CHUI;0;0;0;19;1;2;6;0;1;2;1;1;0;0;0
CHUVISCA;0;0;0;3;1;0;0;0;2;0;0;0;0;0;0
CIDREIRA;1;1;1;28;0;0;1;0;19;0;4;3;1;0;2
CIRIACO;0;0;0;2;1;0;0;0;11;0;0;0;0;0;0
COLINAS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COLORADO;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0
CONDOR;0;0;0;5;0;0;0;0;7;0;0;0;0;0;1
CONSTANTINA;0;0;0;2;0;0;2;0;1;2;1;0;0;0;0
COQUEIRO BAIXO;0;0;0;2;0;0;0;0;1;1;0;0;0;0;0
COQUEIROS DO SUL;0;0;0;3;1;0;0;0;2;0;0;0;0;0;0
CORONEL BARROS;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0
CORONEL BICACO;0;0;0;6;1;0;0;1;1;0;0;0;0;0;0
CORONEL PILAR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COTIPORA;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0
COXILHA;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0
CRISSIUMAL;0;0;0;7;0;0;0;0;4;2;1;0;0;0;0
CRISTAL;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0
CRISTAL DO SUL;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0
CRUZ ALTA;0;0;0;72;1;3;12;0;36;6;7;8;0;0;0
CRUZALTENSE;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0
CRUZEIRO DO SUL;0;0;0;5;0;1;1;0;5;0;0;1;0;0;0
DAVID CANABARRO;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
DERRUBADAS;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0
DEZESSEIS DE NOVEMBRO;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
DILERMANDO DE AGUIAR;0;0;0;6;5;0;0;0;0;1;0;0;0;0;0
DOIS IRMAOS;0;0;0;11;0;0;0;0;23;2;5;1;0;0;1
DOIS IRMAOS DAS MISSOES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DOIS LAJEADOS;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0
DOM FELICIANO;0;0;0;6;0;2;0;0;1;3;0;0;0;0;0
DOM PEDRITO;1;1;0;33;7;1;6;0;17;2;7;6;0;0;2
DOM PEDRO DE ALCANTARA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DONA FRANCISCA;0;0;0;5;0;0;0;0;3;0;0;0;0;0;0
DOUTOR RICARDO;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
DR MAURICIO CARDOSO;0;0;0;4;0;0;0;0;1;0;1;0;0;0;1
ELDORADO DO SUL;2;2;0;39;1;1;12;1;30;2;22;9;0;0;2
ENCANTADO;0;0;0;30;0;1;0;0;12;1;6;3;0;0;0
ENCRUZILHADA DO SUL;0;0;0;21;7;2;3;0;12;3;2;1;0;0;0
ENGENHO VELHO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ENTRE IJUIS;0;0;0;6;1;0;0;0;4;2;0;2;0;0;0
