ACEGUA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
AGUA SANTA;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0
AGUDO;0;0;0;18;0;1;0;0;3;0;0;0;0;0;0
AJURICABA;0;0;0;3;0;0;0;0;4;0;0;0;0;0;0
ALECRIM;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
ALEGRETE;0;0;0;99;11;3;3;0;38;3;10;3;0;0;0
ALEGRIA;0;0;0;2;1;1;0;0;1;0;0;0;0;0;0
ALMIRANTE TAMANDARE DO SUL;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0
ALPESTRE;0;0;0;7;1;0;0;0;1;2;0;0;0;0;0
ALTO ALEGRE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ALTO FELIZ;0;0;0;2;0;0;0;0;4;0;1;0;0;0;0
ALVORADA;3;3;0;144;1;18;138;24;155;11;27;44;0;0;3
AMARAL FERRADOR;0;0;0;3;0;0;0;0;2;0;0;0;0;0;0
AMETISTA DO SUL;0;0;0;7;1;0;0;0;5;0;2;0;0;0;0
ANDRE DA ROCHA;0;0;0;1;1;0;0;0;3;0;0;0;0;0;0
ANTA GORDA;0;0;0;3;0;1;0;0;1;0;1;0;0;0;0
ANTONIO PRADO;0;0;0;6;1;0;0;0;6;0;2;0;0;0;0
ARAMBARE;0;0;0;6;2;0;0;0;0;1;0;0;0;0;0
ARARICA;0;0;0;10;0;2;1;0;5;1;4;0;0;0;0
ARATIBA;0;0;0;1;0;0;0;0;3;0;1;0;0;0;0
ARROIO DO MEIO;0;0;0;9;0;0;2;0;13;2;13;3;0;0;0
ARROIO DO PADRE;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
ARROIO DO SAL;1;1;1;29;0;1;1;0;8;0;1;2;1;0;2
ARROIO DO TIGRE;0;0;0;11;4;0;0;0;8;1;1;0;0;0;0
ARROIO DOS RATOS;0;0;0;17;1;0;0;0;6;2;3;4;0;0;0
ARROIO GRANDE;0;0;0;16;7;0;0;0;3;0;6;3;0;0;0
ARVOREZINHA;0;0;0;7;1;0;0;0;0;1;1;0;0;0;0
AUGUSTO PESTANA;0;0;0;2;0;0;0;0;5;0;0;0;0;0;0
AUREA;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0
BAGE;4;4;0;92;7;6;25;0;89;4;15;12;0;0;4
BALNEARIO PINHAL;0;0;0;13;0;0;5;0;8;0;1;1;0;0;0
BARAO;0;0;0;1;0;0;1;0;9;0;0;0;0;0;0
BARAO DE COTEGIPE;0;0;0;2;0;1;0;0;1;0;0;3;0;0;0
BARAO DO TRIUNFO;0;0;0;3;1;0;1;0;1;1;0;0;0;0;0
BARRA DO GUARITA;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0
BARRA DO QUARAI;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0
BARRA DO RIBEIRO;0;0;0;6;0;0;0;1;11;0;7;0;0;0;0
BARRA DO RIO AZUL;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
BARRA FUNDA;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
BARRACAO;0;0;0;2;0;0;0;0;3;0;1;0;0;0;0
BARROS CASSAL;0;0;0;10;3;2;0;0;2;0;2;0;0;0;0
BENJAMIN CONSTANT DO SUL;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
BENTO GONCALVES;3;3;0;117;0;16;9;0;109;6;36;19;0;0;4
BOA VISTA DAS MISSOES;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
BOA VISTA DO BURICA;0;0;0;4;0;0;0;0;3;1;1;0;0;0;0
BOA VISTA DO CADEADO;0;0;0;4;0;0;0;0;3;0;0;0;0;0;0
BOA VISTA DO INCRA;0;0;0;4;1;1;0;0;3;0;0;0;0;0;0
BOA VISTA DO SUL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BOM JESUS;0;0;0;10;0;1;0;0;3;1;1;2;0;0;0
BOM PRINCIPIO;0;0;0;4;0;0;1;0;14;0;3;1;0;0;0
BOM PROGRESSO;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
BOM RETIRO DO SUL;0;0;0;6;1;1;0;0;8;1;0;0;0;0;0
BOQUEIRAO DO LEAO;0;0;0;6;0;1;0;0;2;0;1;0;0;0;0
BOSSOROCA;0;0;0;1;1;0;0;0;5;1;4;2;0;0;0
BOZANO;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0
BRAGA;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0
BROCHIER;0;0;0;2;1;0;0;0;6;0;1;0;0;0;0
BUTIA;0;0;0;18;5;1;1;0;11;3;2;5;0;0;0
CACAPAVA DO SUL;0;0;0;32;4;5;0;0;20;5;5;3;0;0;0
CACEQUI;0;0;0;14;4;0;1;0;4;1;1;0;0;0;0
CACHOEIRA DO SUL;2;2;0;80;4;0;1;0;28;3;9;19;0;0;2
CACHOEIRINHA;1;1;0;100;0;17;64;6;131;5;11;16;0;0;1
CACIQUE DOBLE;0;0;0;6;0;0;0;0;0;4;0;0;0;0;0
CAIBATE;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0
CAICARA;0;0;0;4;1;0;0;0;2;0;0;0;0;0;0
CAMAQUA;0;0;0;63;1;1;4;0;34;7;12;13;0;0;0
CAMARGO;0;0;0;4;0;0;0;0;1;0;0;0;0;0;0
CAMBARA DO SUL;0;0;0;2;0;0;0;0;5;0;0;0;0;0;0
CAMPESTRE DA SERRA;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0
CAMPINA DAS MISSOES;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
CAMPINAS DO SUL;0;0;0;2;0;0;0;0;3;0;2;0;0;0;0
CAMPO BOM;1;1;0;42;0;5;12;4;69;0;9;6;0;0;1
CAMPO NOVO;0;0;0;8;0;0;1;0;0;1;1;0;0;0;1
CAMPOS BORGES;0;0;0;2;0;0;0;0;1;1;0;0;0;0;0
CANDELARIA;0;0;0;17;3;0;1;0;7;2;2;4;0;0;0
CANDIDO GODOI;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
CANDIOTA;0;0;0;5;0;1;0;1;6;0;1;1;0;0;0
CANELA;1;1;0;62;0;2;2;0;52;3;16;11;0;0;1
CANGUCU;0;0;0;25;3;1;2;1;14;2;1;1;0;0;0
CANOAS;4;4;0;445;1;52;183;21;362;9;77;46;0;0;4
CANUDOS DO VALE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CAPAO BONITO DO SUL;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0
CAPAO DA CANOA;1;1;0;76;0;5;9;0;66;3;11;9;0;0;1
CAPAO DO CIPO;0;0;0;2;1;0;0;0;2;1;0;0;0;0;0
CAPAO DO LEAO;0;0;0;19;3;0;0;0;9;2;0;2;0;0;0
CAPELA DE SANTANA;0;0;0;5;0;1;3;0;7;0;0;1;0;0;0
CAPITAO;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
CAPIVARI DO SUL;0;0;0;1;0;0;0;0;1;2;0;1;0;0;0
CARAA;0;0;0;0;0;0;0;0;3;0;2;1;0;0;0
CARAZINHO;3;3;0;59;0;3;10;1;52;6;10;8;0;0;3
CARLOS BARBOSA;0;0;0;9;0;1;0;1;24;2;3;3;0;0;0
CARLOS GOMES;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
CASCA;0;0;0;4;0;1;0;1;5;0;1;1;0;0;1
CASEIROS;0;0;0;3;2;1;0;0;1;2;2;0;0;0;0
CATUIPE;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0
CAXIAS DO SUL;5;5;0;391;3;63;93;16;425;27;4;31;0;0;7
CENTENARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CERRITO;0;0;0;7;2;0;0;0;1;0;0;0;0;0;0
CERRO BRANCO;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0
CERRO GRANDE;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0
CERRO GRANDE DO SUL;0;0;0;3;1;1;0;0;3;1;1;0;0;0;0
CERRO LARGO;0;0;0;2;0;0;0;0;5;1;4;0;0;0;0
CHAPADA;0;0;0;5;0;0;1;0;7;1;0;0;0;0;0
CHARQUEADAS;0;0;0;13;2;0;2;0;13;1;24;23;0;0;0
CHARRUA;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
CHIAPETTA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CHUI;0;0;0;3;1;0;1;0;2;1;1;1;0;0;0
CHUVISCA;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0
CIDREIRA;0;0;0;21;1;1;2;0;7;2;0;2;0;0;0
CIRIACO;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
COLINAS;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
COLORADO;0;0;0;2;1;0;0;0;1;1;1;0;0;0;0
CONDOR;0;0;0;4;0;0;0;0;4;0;0;0;0;0;0
CONSTANTINA;0;0;0;10;1;2;0;0;6;0;1;2;0;0;0
COQUEIRO BAIXO;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
