ACEGUA;0;0;0;1;1;0;1;0;3;0;0;0;0;0;0
AGUA SANTA;0;0;0;3;1;1;0;0;1;0;0;0;0;0;0
AGUDO;0;0;0;7;0;0;1;0;4;0;0;0;0;0;0
AJURICABA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
ALECRIM;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0
ALEGRETE;0;0;0;74;8;3;4;0;21;3;5;5;0;0;0
ALEGRIA;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
ALMIRANTE TAMANDARE DO SUL;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
ALPESTRE;0;0;0;4;1;0;0;0;1;0;0;1;0;0;0
ALTO ALEGRE;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
ALTO FELIZ;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
ALVORADA;6;6;0;109;1;12;84;11;118;3;32;27;0;0;9
AMARAL FERRADOR;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0
AMETISTA DO SUL;0;0;0;13;0;0;0;0;8;0;0;0;0;0;0
ANDRE DA ROCHA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ANTA GORDA;0;0;0;3;0;0;0;0;3;0;1;0;0;0;0
ANTONIO PRADO;0;0;0;5;0;0;0;0;2;1;1;2;0;0;0
ARAMBARE;0;0;0;7;1;0;1;0;7;0;4;0;0;0;0
ARARICA;0;0;0;2;1;0;0;0;6;0;2;0;0;0;0
ARATIBA;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
ARROIO DO MEIO;0;0;0;14;0;2;0;0;19;1;2;1;0;0;0
ARROIO DO PADRE;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
ARROIO DO SAL;0;0;0;25;0;4;1;0;10;3;4;7;0;0;0
ARROIO DO TIGRE;0;0;0;3;0;1;0;0;6;0;0;0;0;0;0
ARROIO DOS RATOS;1;1;0;6;0;0;0;0;4;1;3;3;0;0;1
ARROIO GRANDE;1;1;0;7;1;0;0;0;1;0;2;3;0;0;1
ARVOREZINHA;0;0;0;2;0;2;1;0;1;0;0;1;0;0;0
AUGUSTO PESTANA;0;0;0;0;0;0;0;0;5;1;0;0;0;0;0
AUREA;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0
BAGE;0;0;0;92;12;1;12;0;73;6;12;14;0;0;0
BALNEARIO PINHAL;0;0;0;32;0;1;1;1;17;0;2;0;0;0;0
BARAO;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0
BARAO DE COTEGIPE;0;0;0;2;0;0;0;0;6;0;0;0;0;0;0
BARAO DO TRIUNFO;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
BARRA DO GUARITA;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0
BARRA DO QUARAI;0;0;0;3;0;0;0;0;0;0;2;1;0;0;0
BARRA DO RIBEIRO;0;0;0;4;1;0;0;0;10;1;0;2;0;0;0
BARRA DO RIO AZUL;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
BARRA FUNDA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BARRACAO;0;0;0;9;2;0;0;0;0;0;1;0;0;0;0
BARROS CASSAL;0;0;0;6;0;0;2;0;0;1;7;0;0;0;0
BENJAMIN CONSTANT DO SUL;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
BENTO GONCALVES;1;1;0;80;1;6;11;0;86;6;41;22;0;0;1
BOA VISTA DAS MISSOES;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0
BOA VISTA DO BURICA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
BOA VISTA DO CADEADO;0;0;0;3;0;0;0;0;2;2;0;0;0;0;0
BOA VISTA DO INCRA;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
BOA VISTA DO SUL;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
BOM JESUS;1;1;0;5;2;2;0;0;4;1;0;0;0;0;1
BOM PRINCIPIO;0;0;0;3;0;1;0;0;7;0;4;0;0;0;0
BOM PROGRESSO;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1
BOM RETIRO DO SUL;0;0;0;3;0;2;0;0;3;0;2;1;0;0;0
BOQUEIRAO DO LEAO;0;0;0;2;1;0;0;0;1;0;1;0;0;0;0
BOSSOROCA;0;0;0;0;0;0;0;0;3;0;2;2;0;0;0
BOZANO;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
BRAGA;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
BROCHIER;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0
BUTIA;1;1;0;13;1;0;1;0;4;0;2;3;0;0;1
CACAPAVA DO SUL;0;0;0;23;9;2;7;0;10;3;4;1;0;0;0
CACEQUI;0;0;0;12;1;0;1;0;5;0;2;0;0;0;0
CACHOEIRA DO SUL;1;1;0;46;1;4;5;0;33;8;6;7;0;0;1
CACHOEIRINHA;0;0;0;125;0;9;38;5;105;4;3;8;0;0;0
CACIQUE DOBLE;2;2;0;5;0;1;1;0;1;1;0;0;0;0;2
CAIBATE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CAICARA;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
CAMAQUA;0;0;0;58;5;4;3;1;27;2;6;11;0;0;0
CAMARGO;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1
CAMBARA DO SUL;0;0;0;5;1;0;0;0;3;0;0;0;0;0;0
CAMPESTRE DA SERRA;0;0;0;1;1;1;2;0;1;1;0;0;0;0;0
CAMPINA DAS MISSOES;0;0;0;2;0;0;0;0;4;0;0;0;0;0;0
CAMPINAS DO SUL;0;0;0;9;0;0;0;0;1;2;3;0;0;0;0
