ACEGUA;0;0;0;1;0;0;0;0;2;1;1;0;0;0;0
AGUA SANTA;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
AGUDO;0;0;0;19;1;0;1;0;3;0;3;1;0;0;0
AJURICABA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
ALECRIM;0;0;0;2;1;0;1;0;3;0;0;0;0;0;0
ALEGRETE;1;1;0;96;8;3;5;0;61;3;5;6;0;0;1
ALEGRIA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
ALMIRANTE TAMANDARE DO SUL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ALPESTRE;0;0;0;5;3;0;0;0;1;0;0;0;0;0;0
ALTO ALEGRE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ALTO FELIZ;0;0;0;3;0;0;0;0;3;1;0;0;0;0;0
ALVORADA;5;6;0;142;2;30;146;15;120;15;15;34;0;0;6
AMARAL FERRADOR;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
AMETISTA DO SUL;0;0;0;2;0;1;0;0;5;0;2;1;0;0;0
ANDRE DA ROCHA;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
ANTA GORDA;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
ANTONIO PRADO;0;0;0;3;0;0;0;0;7;0;2;1;0;0;1
ARAMBARE;0;0;0;5;1;1;0;1;4;0;3;1;0;0;0
ARARICA;1;1;0;6;0;0;0;0;9;0;1;0;0;0;1
ARATIBA;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0
ARROIO DO MEIO;0;0;0;9;0;0;2;0;12;0;1;2;0;0;0
ARROIO DO PADRE;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
ARROIO DO SAL;0;0;0;40;0;4;1;0;17;0;5;8;0;0;0
ARROIO DO TIGRE;0;0;0;4;0;1;0;0;4;0;0;2;0;0;0
ARROIO DOS RATOS;0;0;0;7;0;0;0;0;7;0;4;1;0;0;0
ARROIO GRANDE;0;0;0;13;2;1;1;0;5;1;4;2;0;0;0
ARVOREZINHA;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
AUGUSTO PESTANA;0;0;0;1;0;0;0;0;3;1;0;0;0;0;0
AUREA;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0
BAGE;0;0;0;135;3;3;18;1;81;6;10;16;0;0;0
BALNEARIO PINHAL;1;1;0;36;0;1;7;0;19;2;1;1;0;0;1
BARAO;0;0;0;1;0;0;0;0;9;0;0;0;0;0;0
BARAO DE COTEGIPE;0;0;0;1;0;0;0;0;2;0;1;0;0;0;1
BARAO DO TRIUNFO;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0
BARRA DO GUARITA;0;0;0;2;0;1;0;0;2;3;0;0;0;0;0
BARRA DO QUARAI;0;0;0;1;0;0;0;0;6;0;4;1;0;0;0
BARRA DO RIBEIRO;0;0;0;5;1;0;2;0;11;0;3;2;0;0;0
BARRA DO RIO AZUL;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0
BARRA FUNDA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BARRACAO;0;0;0;4;0;0;0;0;2;0;0;0;0;0;0
BARROS CASSAL;0;0;0;9;0;0;0;0;0;0;1;0;0;0;0
BENJAMIN CONSTANT DO SUL;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
BENTO GONCALVES;5;5;0;88;0;2;17;2;104;11;31;14;0;1;6
BOA VISTA DAS MISSOES;0;0;0;2;0;0;0;0;3;0;0;0;0;0;0
BOA VISTA DO BURICA;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
BOA VISTA DO CADEADO;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0
BOA VISTA DO INCRA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
BOA VISTA DO SUL;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
